ten_mat_hang,thi_truong,ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-14,40933.0,19.1,15.3,23.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-15,41233.0,20.4,17.5,24.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-16,40733.0,21.5,18.1,25.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-19,40533.0,18.0,16.1,20.5,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-20,40733.0,19.9,16.7,23.4,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-21,40833.0,21.0,18.1,25.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-22,40733.0,19.8,16.8,24.0,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-23,40633.0,18.6,15.8,23.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-26,40633.0,18.6,14.9,23.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-27,40633.0,19.4,17.0,23.3,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-28,40433.0,19.7,16.2,24.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-29,39633.0,20.5,17.5,25.5,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-30,39133.0,20.1,16.9,23.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-02,39133.0,20.7,18.1,24.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-03,39933.0,21.0,19.2,23.6,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-04,40133.0,20.5,19.2,23.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-05,39533.0,19.8,18.0,21.9,5.8,5.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-06,39333.0,19.3,17.6,22.0,7.7,7.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-09,39733.0,20.8,18.5,24.3,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-10,39433.0,21.2,19.4,24.0,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-11,38933.0,21.8,19.0,26.1,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-12,39933.0,22.7,19.5,27.5,1.0,1.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-13,40933.0,22.8,19.1,27.4,3.1,3.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-16,40933.0,20.8,17.0,26.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-17,40833.0,20.3,18.0,24.2,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-18,41033.0,19.3,16.9,23.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-19,41033.0,19.0,16.9,22.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-20,41133.0,19.3,17.4,22.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-23,41033.0,21.6,18.8,25.9,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-24,41033.0,20.9,17.9,24.2,1.5,1.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-25,41633.0,18.5,16.5,21.4,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-26,41933.0,19.3,16.2,23.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-27,42733.0,20.3,18.0,24.7,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-30,42433.0,16.5,14.1,19.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-01-31,42433.0,19.2,14.4,25.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-01,43633.0,20.9,16.7,26.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-02,43133.0,22.4,20.0,26.8,1.0,1.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-03,42733.0,22.5,19.8,27.0,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-06,43133.0,22.4,18.0,28.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-07,43833.0,23.0,18.5,29.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-08,43433.0,23.0,19.2,28.6,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-09,43833.0,23.1,19.0,29.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-10,43933.0,22.8,18.0,29.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-13,44333.0,24.5,19.1,31.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-14,44833.0,24.1,19.5,30.8,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-15,44833.0,21.9,19.1,27.2,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-16,44833.0,21.2,18.5,26.1,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-17,45633.0,21.0,18.7,24.6,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-20,45833.0,21.3,18.1,26.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-21,46233.0,20.6,17.4,25.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-22,47233.0,20.5,17.3,24.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-23,47433.0,21.0,17.7,26.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-24,47233.0,20.4,17.0,26.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-27,47133.0,20.1,17.4,24.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-02-28,47833.0,20.9,18.9,24.4,1.2,1.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-01,47833.0,21.2,18.5,26.1,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-02,48200.0,20.6,17.5,25.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-03,47933.0,20.3,16.8,26.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-06,47733.0,20.2,17.0,25.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-07,47833.0,20.6,16.8,26.2,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-08,47933.0,20.2,14.9,26.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-09,48133.0,20.6,16.2,26.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-10,47733.0,21.0,16.8,27.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-13,47333.0,20.9,17.9,25.9,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-14,46833.0,21.1,17.7,26.3,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-15,46633.0,22.1,17.4,29.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-16,47133.0,22.7,18.1,29.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-17,46333.0,23.6,19.1,30.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-20,46733.0,25.5,20.0,33.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-21,47333.0,26.7,19.5,34.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-22,47033.0,28.2,22.0,36.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-23,47333.0,28.9,23.0,36.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-24,48333.0,28.4,22.6,36.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-27,48733.0,26.8,21.1,34.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-28,48233.0,25.8,21.5,32.2,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-29,47933.0,25.7,20.1,32.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-30,47933.0,25.9,20.1,33.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-03-31,48533.0,26.0,20.2,32.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-03,48933.0,27.2,21.5,34.9,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-04,49333.0,27.6,21.9,35.2,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-05,49933.0,27.1,22.0,33.2,2.4,2.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-06,49933.0,28.3,22.6,35.8,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-07,49533.0,27.2,21.5,35.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-10,50333.0,25.9,21.2,32.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-11,50333.0,27.0,21.1,33.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-12,51033.0,27.6,22.3,35.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-13,50633.0,27.6,21.9,35.5,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-14,50333.0,27.8,22.5,34.5,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-17,50333.0,26.1,22.2,32.9,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-18,50933.0,26.9,21.2,32.8,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-19,51033.0,28.1,23.1,33.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-20,50833.0,28.0,23.7,34.2,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-21,50933.0,28.2,23.8,34.7,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-24,51633.0,27.5,21.5,34.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-25,51533.0,26.9,21.4,34.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-26,51533.0,26.2,22.1,32.6,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-27,51433.0,26.3,22.5,32.2,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-04-28,51433.0,26.9,21.9,33.8,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-01,51433.0,25.9,21.8,31.1,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-02,51633.0,26.4,21.5,32.7,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-03,52533.0,27.5,22.9,33.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-04,52333.0,28.5,22.3,35.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-05,53833.0,29.6,24.5,35.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-08,53833.0,26.4,23.2,32.8,17.7,17.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-09,53733.0,25.0,22.9,29.0,12.2,12.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-10,54333.0,25.3,21.5,30.5,1.5,1.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-11,53133.0,25.4,22.2,31.0,5.2,5.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-12,55233.0,25.8,22.2,31.5,9.1,9.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-15,56233.0,26.3,21.3,32.0,5.1,5.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-16,56233.0,26.2,23.1,31.8,4.3,4.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-17,57433.0,26.8,23.9,32.2,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-22,59333.0,26.8,23.0,32.7,8.6,8.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-23,61033.0,27.0,22.6,32.5,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-24,60233.0,26.7,22.6,33.5,10.8,10.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-26,60450.0,26.0,22.9,31.4,4.1,4.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-29,61033.0,25.3,22.1,31.1,9.3,9.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-30,61033.0,25.3,22.5,30.5,16.9,16.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-05-31,60633.0,25.0,22.9,28.6,3.9,3.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-01,60633.0,25.2,23.0,29.1,7.0,7.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-02,61333.0,25.4,23.0,29.6,2.7,2.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-05,61133.0,24.9,22.1,29.6,13.1,13.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-06,61633.0,24.3,22.0,28.7,16.5,16.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-07,61733.0,25.3,22.7,29.0,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-08,62733.0,25.3,22.5,29.7,7.3,7.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-09,65033.0,25.5,22.6,29.9,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-12,64933.0,25.5,22.8,30.6,5.6,5.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-13,64533.0,24.9,22.2,28.7,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-14,64733.0,25.2,23.2,30.0,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-15,64833.0,25.2,22.6,28.6,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-16,66633.0,25.4,22.5,30.0,2.5,2.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-19,66433.0,25.6,22.0,30.1,4.2,4.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-20,66933.0,25.9,22.2,30.7,5.1,5.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-21,66100.0,25.5,22.4,30.5,3.8,3.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-22,65933.0,25.5,22.5,30.7,2.9,2.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-23,66233.0,26.0,22.6,31.3,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-26,65833.0,25.0,21.5,30.4,16.3,16.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-27,66333.0,24.9,21.2,30.5,15.1,15.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-28,66533.0,25.2,21.8,31.0,27.4,27.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-29,65733.0,25.5,22.2,30.0,6.6,6.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-06-30,65233.0,24.9,22.6,30.5,15.0,15.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-03,64433.0,25.1,22.1,29.9,5.9,5.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-04,65133.0,25.4,21.9,29.4,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-05,65033.0,25.0,22.1,30.0,12.9,12.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-06,64833.0,25.1,20.8,30.9,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-07,64733.0,25.6,22.1,31.2,3.5,3.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-10,66633.0,25.5,20.7,31.6,1.2,1.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-11,65933.0,25.9,22.4,31.5,8.9,8.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2023-07-12,65833.0,25.4,21.8,29.5,4.4,4.4,12.71,108.2378,manual_fallback
