ngay,ten_mat_hang,thi_truong,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source,ron95_vung1,thang_sin,thang_cos,quy_sin,quy_cos,Lag_1_Price,Lag_2_Price,Lag_7_Price,Lag_14_Price,Lag_30_Price,MA_7_Price,MA_30_Price,Volatility_7D,Volatility_30D,Rainfall_30D_Sum,Fuel_Price_Change_7D
2020-05-28,Cà phê Robusta nhân xô,Đắk Lắk,31367.0,26.1,22.2,30.8,8.3,8.3,12.71,108.2378,manual_fallback,13120.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31867.0,32067.0,31067.0,30767.0,30033.0,31285.85714285714,30574.5,583.2413532924976,732.5838895119315,26.5,0.0
2020-05-29,Cà phê Robusta nhân xô,Đắk Lắk,31167.0,26.0,22.6,31.0,6.8,6.8,12.71,108.2378,manual_fallback,13120.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31367.0,31867.0,30767.0,30867.0,30133.0,31328.714285714286,30618.966666666667,575.4493068567311,739.0397069885774,34.8,0.07277187244480787
2020-06-01,Cà phê Robusta nhân xô,Đắk Lắk,31167.0,26.1,23.2,31.5,12.9,12.9,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31167.0,31367.0,30533.0,31067.0,29933.0,31385.85714285714,30653.433333333334,528.3027631233789,739.7051921302043,41.6,0.07277187244480787
2020-06-02,Cà phê Robusta nhân xô,Đắk Lắk,30967.0,25.7,21.9,31.9,17.7,17.7,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31167.0,31167.0,31033.0,30767.0,29833.0,31476.428571428572,30694.566666666666,395.3339757482772,732.5373326173724,54.5,0.07277187244480787
2020-06-03,Cà phê Robusta nhân xô,Đắk Lắk,31533.0,25.7,22.1,31.2,5.0,5.0,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30967.0,31167.0,31667.0,30533.0,29400.0,31467.0,30732.366666666665,408.2482904638472,715.6086140522348,72.2,0.07277187244480787
2020-06-04,Cà phê Robusta nhân xô,Đắk Lắk,31933.0,25.5,23.1,30.1,6.9,6.9,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31533.0,30967.0,32067.0,31033.0,29000.0,31447.85714285714,30803.466666666667,400.37292140011596,683.9270849083814,77.2,0.07277187244480787
2020-06-05,Cà phê Robusta nhân xô,Đắk Lắk,31867.0,26.5,22.9,30.7,2.8,2.8,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31933.0,31533.0,31867.0,30867.0,29300.0,31428.714285714286,30901.233333333334,367.70718163854104,624.2660619415127,84.1,0.07277187244480787
2020-06-08,Cà phê Robusta nhân xô,Đắk Lắk,32567.0,26.8,23.0,31.0,0.2,0.2,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31867.0,31933.0,31367.0,31067.0,29633.0,31428.714285714286,30986.8,367.70718163854104,570.862710713152,86.9,0.07277187244480787
2020-06-09,Cà phê Robusta nhân xô,Đắk Lắk,32700.0,26.5,23.5,30.8,0.6,0.6,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,32567.0,31867.0,31167.0,30767.0,29733.0,31600.14285714286,31084.6,562.3496624495559,582.1468946035526,87.0,0.0
2020-06-10,Cà phê Robusta nhân xô,Đắk Lắk,32267.0,25.4,22.7,29.5,10.2,10.2,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,32700.0,32567.0,31167.0,30533.0,30367.0,31819.14285714286,31183.5,656.2226320823814,596.4612164748244,87.60000000000001,0.0
2020-06-11,Cà phê Robusta nhân xô,Đắk Lắk,31767.0,25.1,22.2,29.5,8.4,8.4,12.71,108.2378,manual_fallback,13120.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,32267.0,32700.0,30967.0,31033.0,30467.0,31976.285714285714,31246.833333333332,603.6275657184842,607.5439580141884,97.80000000000001,0.0
2020-06-12,Cà phê Robusta nhân xô,Đắk Lắk,31433.0,25.9,22.4,30.5,7.3,7.3,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31767.0,32267.0,31533.0,31667.0,30567.0,32090.571428571428,31290.166666666668,432.03235108141666,596.2607670297081,105.89999999999999,0.0
2020-06-15,Cà phê Robusta nhân xô,Đắk Lắk,31467.0,25.0,22.8,28.9,1.8,1.8,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31433.0,31767.0,31933.0,32067.0,30933.0,32076.285714285714,31319.033333333333,454.6055852002067,580.8054148207146,113.19999999999999,0.07317073170731714
2020-06-16,Cà phê Robusta nhân xô,Đắk Lắk,31167.0,25.2,22.0,30.2,4.4,4.4,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31467.0,31433.0,31867.0,31867.0,30867.0,32009.714285714286,31336.833333333332,509.8485769604112,576.7351680130087,115.0,0.07317073170731714
2020-06-17,Cà phê Robusta nhân xô,Đắk Lắk,30867.0,25.4,22.1,29.6,0.3,0.3,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31167.0,31467.0,32567.0,31367.0,31067.0,31909.714285714286,31346.833333333332,602.6985742712167,570.8789402034558,119.1,0.07317073170731714
2020-06-18,Cà phê Robusta nhân xô,Đắk Lắk,30967.0,25.9,22.6,30.2,0.4,0.4,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30867.0,31167.0,32700.0,31167.0,31067.0,31666.85714285714,31340.166666666668,635.3273247104975,575.4093045963862,119.3,0.07317073170731714
2020-06-19,Cà phê Robusta nhân xô,Đắk Lắk,30667.0,26.6,23.0,31.0,1.7,1.7,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30967.0,30867.0,32267.0,31167.0,30767.0,31419.285714285714,31336.833333333332,485.6643951968229,577.3327543067404,119.7,0.07317073170731714
2020-06-22,Cà phê Robusta nhân xô,Đắk Lắk,30767.0,25.6,21.4,31.5,2.0,2.0,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30667.0,30967.0,31767.0,30967.0,30867.0,31190.714285714286,31333.5,386.6133789225323,581.0131905440803,121.0,0.07317073170731714
2020-06-23,Cà phê Robusta nhân xô,Đắk Lắk,30967.0,26.6,22.1,31.8,0.3,0.3,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30767.0,30667.0,31433.0,31533.0,31067.0,31047.85714285714,31330.166666666668,316.5940768931153,584.0607008683733,123.0,0.07317073170731714
2020-06-24,Cà phê Robusta nhân xô,Đắk Lắk,30967.0,26.4,22.9,31.9,0.7,0.7,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30967.0,30767.0,31467.0,31933.0,30767.0,30981.285714285714,31326.833333333332,267.26124191241513,585.8969006240982,123.0,0.0
2020-06-25,Cà phê Robusta nhân xô,Đắk Lắk,30767.0,25.7,22.4,31.0,5.6,5.6,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30967.0,30967.0,31167.0,31867.0,30533.0,30909.85714285714,31333.5,161.83471874252348,580.4193935541764,123.7,0.0
2020-06-26,Cà phê Robusta nhân xô,Đắk Lắk,30633.0,25.2,21.5,30.8,3.9,3.9,12.71,108.2378,manual_fallback,14080.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30767.0,30967.0,30867.0,32567.0,31033.0,30852.714285714286,31341.3,121.49857925877417,570.7831975633957,129.3,0.0
2020-06-29,Cà phê Robusta nhân xô,Đắk Lắk,30633.0,23.8,22.4,27.1,3.1,3.1,12.71,108.2378,manual_fallback,14970.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30633.0,30767.0,30967.0,32700.0,30867.0,30819.285714285714,31327.966666666667,146.52612313816633,582.779220237162,133.2,0.0
2020-06-30,Cà phê Robusta nhân xô,Đắk Lắk,31033.0,23.8,21.6,27.3,12.6,12.6,12.71,108.2378,manual_fallback,14970.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30633.0,30633.0,30667.0,32267.0,31067.0,30771.571428571428,31320.166666666668,144.7789776899584,590.674079180809,135.70000000000002,0.06321022727272729
2020-07-01,Cà phê Robusta nhân xô,Đắk Lắk,31300.0,23.5,21.5,27.0,6.5,6.5,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31033.0,30633.0,30767.0,31767.0,30767.0,30823.85714285714,31319.033333333333,165.34754163218113,591.2089591111911,142.8,0.06321022727272729
2020-07-02,Cà phê Robusta nhân xô,Đắk Lắk,31733.0,24.2,22.2,27.5,8.0,8.0,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31300.0,31033.0,30967.0,31433.0,30533.0,30900.0,31336.8,240.4627483277376,581.9842633255864,146.8,0.06321022727272729
2020-07-03,Cà phê Robusta nhân xô,Đắk Lắk,31733.0,24.1,22.4,27.0,4.7,4.7,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31733.0,31300.0,30967.0,31467.0,31033.0,31009.428571428572,31376.8,398.43688632071644,565.8483042726917,154.8,0.06321022727272729
2020-07-06,Cà phê Robusta nhân xô,Đắk Lắk,31767.0,25.1,21.5,30.0,4.1,4.1,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31733.0,31733.0,30767.0,31167.0,31667.0,31118.85714285714,31400.133333333335,481.3946504935476,565.6150593842987,157.9,0.06321022727272729
2020-07-07,Cà phê Robusta nhân xô,Đắk Lắk,31333.0,25.7,22.0,30.6,1.3,1.3,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31767.0,31733.0,30633.0,30867.0,32067.0,31261.714285714286,31403.466666666667,507.2595372146624,567.5334250119124,153.1,0.06321022727272729
2020-07-08,Cà phê Robusta nhân xô,Đắk Lắk,31633.0,25.9,22.0,30.9,0.5,0.5,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31333.0,31767.0,30633.0,30967.0,31867.0,31361.714285714286,31379.0,424.9849857291825,553.592094322667,150.9,0.06321022727272729
2020-07-09,Cà phê Robusta nhân xô,Đắk Lắk,31633.0,25.6,21.9,29.6,2.3,2.3,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31633.0,31333.0,31033.0,30667.0,31367.0,31504.571428571428,31371.2,283.83907244707177,548.1004438528845,149.0,0.0
2020-07-10,Cà phê Robusta nhân xô,Đắk Lắk,31667.0,25.4,22.2,30.5,11.5,11.5,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31633.0,31633.0,31300.0,30767.0,31167.0,31590.285714285714,31380.066666666666,194.1105477863042,550.1777727327781,143.0,0.0
2020-07-13,Cà phê Robusta nhân xô,Đắk Lắk,31667.0,25.6,22.2,31.0,2.3,2.3,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31667.0,31633.0,31733.0,30967.0,31167.0,31642.714285714286,31396.733333333334,146.31668199000862,551.0733059273986,147.7,0.0
2020-07-14,Cà phê Robusta nhân xô,Đắk Lắk,32067.0,25.0,22.4,28.9,7.3,7.3,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31667.0,31667.0,31733.0,30967.0,30967.0,31633.285714285714,31413.4,141.57885233524604,551.4465366276461,137.1,0.0
2020-07-15,Cà phê Robusta nhân xô,Đắk Lắk,31767.0,25.4,21.4,30.8,5.8,5.8,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32067.0,31667.0,31767.0,30767.0,31533.0,31681.0,31450.066666666666,216.98540657532754,557.280708894317,126.69999999999999,0.0
2020-07-16,Cà phê Robusta nhân xô,Đắk Lắk,31967.0,25.7,22.0,31.5,4.2,4.2,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31767.0,32067.0,31333.0,30633.0,31933.0,31681.0,31457.866666666665,216.98540657532754,560.1119182088037,127.5,0.0
2020-07-17,Cà phê Robusta nhân xô,Đắk Lắk,32033.0,26.0,21.4,31.4,0.1,0.1,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31967.0,31767.0,31633.0,30633.0,31867.0,31771.571428571428,31459.0,175.95724588929338,561.1399112520916,124.8,0.0
2020-07-20,Cà phê Robusta nhân xô,Đắk Lắk,32567.0,25.7,22.0,30.4,1.7,1.7,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32033.0,31967.0,31633.0,31033.0,32567.0,31828.714285714286,31464.533333333333,187.99442747564916,566.0984277359042,122.1,0.0
2020-07-21,Cà phê Robusta nhân xô,Đắk Lắk,32133.0,25.1,21.6,29.8,2.5,2.5,12.71,108.2378,manual_fallback,22790.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32567.0,32033.0,31667.0,31300.0,32700.0,31962.14285714286,31464.533333333333,314.69319904281423,566.0984277359042,123.60000000000001,0.0
2020-07-22,Cà phê Robusta nhân xô,Đắk Lắk,32633.0,25.4,22.0,30.4,2.5,2.5,12.71,108.2378,manual_fallback,22790.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32133.0,32567.0,31667.0,31733.0,32267.0,32028.714285714286,31445.633333333335,290.1871317418493,531.8578033539709,125.5,0.522378089512358
2020-07-23,Cà phê Robusta nhân xô,Đắk Lắk,32833.0,24.8,22.3,29.6,15.0,15.0,12.71,108.2378,manual_fallback,22790.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32633.0,32133.0,32067.0,31733.0,31767.0,32166.714285714286,31457.833333333332,317.8750877759379,555.0408548699078,117.80000000000001,0.522378089512358
2020-07-24,Cà phê Robusta nhân xô,Đắk Lắk,32767.0,24.7,22.1,28.7,1.3,1.3,12.71,108.2378,manual_fallback,22790.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32833.0,32633.0,31767.0,31767.0,31433.0,32276.14285714286,31493.366666666665,399.2574059306398,607.1885739766693,124.4,0.522378089512358
2020-07-27,Cà phê Robusta nhân xô,Đắk Lắk,32167.0,25.1,22.4,30.4,7.9,7.9,12.71,108.2378,manual_fallback,22790.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32767.0,32833.0,31967.0,31333.0,31467.0,32419.0,31537.833333333332,364.07325270241813,649.9559710994438,118.4,0.522378089512358
2020-07-28,Cà phê Robusta nhân xô,Đắk Lắk,31967.0,25.5,22.8,30.1,24.7,24.7,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,32167.0,32767.0,32033.0,31633.0,31167.0,32447.571428571428,31561.166666666668,328.8316981592115,659.8155480672376,124.49999999999999,0.522378089512358
2020-07-29,Cà phê Robusta nhân xô,Đắk Lắk,31767.0,25.4,22.8,30.0,32.9,32.9,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31967.0,32167.0,32567.0,31633.0,30867.0,32438.14285714286,31587.833333333332,343.3265833825398,659.5019062654943,144.8,0.0
2020-07-30,Cà phê Robusta nhân xô,Đắk Lắk,31967.0,24.9,22.5,29.0,12.7,12.7,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31767.0,31967.0,32133.0,31667.0,30967.0,32323.85714285714,31617.833333333332,418.25806570082705,645.9112826522509,177.39999999999998,0.0
2020-07-31,Cà phê Robusta nhân xô,Đắk Lắk,31967.0,22.9,22.2,24.5,73.5,73.5,12.71,108.2378,manual_fallback,14970.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31967.0,31767.0,32633.0,31667.0,30667.0,32300.14285714286,31651.166666666668,435.2437740590108,636.9063203639486,189.70000000000002,-0.34313295304958313
2020-08-03,Cà phê Robusta nhân xô,Đắk Lắk,32667.0,24.6,22.6,27.9,4.2,4.2,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31967.0,31967.0,32833.0,32067.0,30767.0,32205.0,31694.5,422.9751765765818,611.3488055676316,261.5,-0.34313295304958313
2020-08-04,Cà phê Robusta nhân xô,Đắk Lắk,32667.0,25.0,22.8,28.5,3.0,3.0,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32667.0,31967.0,32767.0,31767.0,30967.0,32181.285714285714,31757.833333333332,384.8314411469382,610.365638485394,263.7,-0.34313295304958313
2020-08-05,Cà phê Robusta nhân xô,Đắk Lắk,33467.0,24.9,22.4,28.9,10.3,10.3,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32667.0,32667.0,32167.0,31967.0,30967.0,32167.0,31814.5,360.5551275463872,613.3197821466533,266.4,-0.34313295304958313
2020-08-06,Cà phê Robusta nhân xô,Đắk Lắk,32667.0,24.4,22.1,28.7,19.7,19.7,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33467.0,32667.0,31967.0,32033.0,30767.0,32352.714285714286,31897.833333333332,609.4494002200329,662.0980281276927,276.0,-0.34313295304958313
2020-08-07,Cà phê Robusta nhân xô,Đắk Lắk,32467.0,24.3,21.9,27.2,4.5,4.5,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32667.0,33467.0,31767.0,32567.0,30633.0,32452.714285714286,31961.166666666668,592.8141120355984,640.7253477617159,290.09999999999997,0.0
2020-08-10,Cà phê Robusta nhân xô,Đắk Lắk,32667.0,25.1,22.8,29.0,4.9,4.9,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32467.0,32667.0,31967.0,32133.0,30633.0,32552.714285714286,32022.3,511.3008619477892,595.5311248706141,290.7,0.0
2020-08-11,Cà phê Robusta nhân xô,Đắk Lắk,32567.0,25.1,22.7,28.4,3.6,3.6,12.71,108.2378,manual_fallback,14970.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32667.0,32467.0,31967.0,32633.0,31033.0,32652.714285714286,32090.1,441.31837120369556,545.5980805659461,292.49999999999994,0.0
2020-08-12,Cà phê Robusta nhân xô,Đắk Lắk,32467.0,24.1,22.3,26.6,7.8,7.8,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32567.0,32667.0,32667.0,32833.0,31300.0,32738.428571428572,32141.233333333334,330.22358947778815,514.0835624637349,283.5,0.0
2020-08-13,Cà phê Robusta nhân xô,Đắk Lắk,32667.0,24.3,22.4,26.6,1.9,1.9,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32467.0,32567.0,32667.0,32767.0,31733.0,32709.85714285714,32180.133333333335,345.72215654161664,491.9079485890216,284.8,-0.0033400133600534065
2020-08-14,Cà phê Robusta nhân xô,Đắk Lắk,33067.0,24.6,22.4,28.9,5.2,5.2,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32667.0,32467.0,33467.0,32167.0,31733.0,32709.85714285714,32211.266666666666,345.72215654161664,492.1894037821254,278.7,-0.0033400133600534065
2020-08-17,Cà phê Robusta nhân xô,Đắk Lắk,33067.0,25.3,22.0,29.5,2.4,2.4,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33067.0,32667.0,32667.0,31967.0,31767.0,32652.714285714286,32255.733333333334,203.54009783958927,507.51197936147645,279.2,-0.0033400133600534065
2020-08-18,Cà phê Robusta nhân xô,Đắk Lắk,33000.0,24.9,22.2,29.5,6.3,6.3,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33067.0,33067.0,32467.0,31767.0,31333.0,32709.85714285714,32299.066666666666,257.27509827119394,519.6963260062255,277.5,-0.0033400133600534065
2020-08-19,Cà phê Robusta nhân xô,Đắk Lắk,33233.0,23.8,21.9,27.5,7.2,7.2,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33000.0,33067.0,32667.0,31967.0,31633.0,32786.0,32354.633333333335,252.2439295602053,501.64683849767613,282.5,-0.0033400133600534065
2020-08-20,Cà phê Robusta nhân xô,Đắk Lắk,33033.0,23.4,21.8,25.7,4.6,4.6,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33233.0,33000.0,32567.0,31967.0,31633.0,32866.857142857145,32407.966666666667,294.85726974890827,507.3010725012518,289.2,-0.0033400133600534065
2020-08-21,Cà phê Robusta nhân xô,Đắk Lắk,33167.0,24.7,22.5,28.4,0.6,0.6,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33033.0,33233.0,32467.0,32667.0,31667.0,32933.42857142857,32454.633333333335,267.1802494838536,497.8587587641316,291.49999999999994,-0.0033400133600534065
2020-08-24,Cà phê Robusta nhân xô,Đắk Lắk,33500.0,25.9,22.5,30.1,0.1,0.1,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33167.0,33033.0,32667.0,32667.0,31667.0,33033.42857142857,32504.633333333335,180.4215962154119,491.30849100471926,280.6,0.0
2020-08-25,Cà phê Robusta nhân xô,Đắk Lắk,33467.0,26.7,22.8,31.5,0.0,0.0,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33500.0,33167.0,33067.0,33467.0,32067.0,33152.42857142857,32565.733333333334,173.0143126475762,497.48560425079927,278.40000000000003,0.0
2020-08-26,Cà phê Robusta nhân xô,Đắk Lắk,33667.0,26.6,23.6,30.6,2.0,2.0,12.71,108.2378,manual_fallback,14920.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,33467.0,33500.0,33067.0,32667.0,31767.0,33209.57142857143,32612.4,203.471420714502,514.4625317277497,271.1,0.0
