ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,ron95_vung1,is_update_day,thang,nam,thi_truong_Gia Lai,thi_truong_Kon Tum,thi_truong_Lâm Đồng,thi_truong_Đắk Lắk,thi_truong_Đắk Nông,lag_1,lag_2,rolling_mean_3,min_7d,max_7d,gia_chenh_lech
2023-09-06,65533.0,24.4,22.3,27.7,7.0,7.0,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,66033.0,65933.0,66033.0,65033.0,66133.0,-500.0
2023-09-07,65633.0,24.6,22.0,29.0,11.2,11.2,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,65533.0,66033.0,65833.0,65233.0,66133.0,100.0
2023-09-08,64833.0,24.4,21.6,28.1,3.5,3.5,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,65633.0,65533.0,65733.0,65333.0,66133.0,-800.0
2023-09-11,64833.0,23.5,21.8,26.8,4.5,4.5,13.8079,108.1094,24870.0,1,9,2023,1,0,0,0,0,64833.0,65633.0,65333.0,64833.0,66133.0,0.0
2023-09-12,64833.0,23.7,21.9,27.0,3.6,3.6,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,64833.0,64833.0,65099.666666666664,64833.0,66133.0,0.0
2023-09-13,65433.0,22.7,21.2,24.8,12.2,12.2,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,64833.0,64833.0,64833.0,64833.0,66033.0,600.0
2023-09-14,65933.0,23.4,21.4,26.8,2.1,2.1,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,65433.0,64833.0,65033.0,64833.0,66033.0,500.0
2023-09-15,66333.0,23.3,21.3,26.8,4.9,4.9,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,65933.0,65433.0,65399.666666666664,64833.0,65933.0,400.0
2023-09-18,67533.0,24.2,20.9,28.9,7.0,7.0,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,66333.0,65933.0,65899.66666666667,64833.0,66333.0,1200.0
2023-09-19,67833.0,23.8,20.6,29.3,19.8,19.8,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,67533.0,66333.0,66599.66666666667,64833.0,67533.0,300.0
2023-09-20,67633.0,24.8,20.5,29.6,0.3,0.3,13.8079,108.1094,24870.0,0,9,2023,1,0,0,0,0,67833.0,67533.0,67233.0,64833.0,67833.0,-200.0
2023-09-21,67133.0,24.0,20.4,29.4,7.0,7.0,13.8079,108.1094,25740.0,1,9,2023,1,0,0,0,0,67633.0,67833.0,67666.33333333333,64833.0,67833.0,-500.0
2023-09-22,67133.0,24.3,20.7,29.1,1.1,1.1,13.8079,108.1094,25740.0,0,9,2023,1,0,0,0,0,67133.0,67633.0,67533.0,65433.0,67833.0,0.0
2023-09-25,66333.0,21.7,20.5,22.9,26.7,26.7,13.8079,108.1094,25740.0,0,9,2023,1,0,0,0,0,67133.0,67133.0,67299.66666666667,65933.0,67833.0,-800.0
2023-09-26,66033.0,23.2,20.9,27.2,6.3,6.3,13.8079,108.1094,25740.0,0,9,2023,1,0,0,0,0,66333.0,67133.0,66866.33333333333,66333.0,67833.0,-300.0
2023-09-27,66333.0,23.8,21.1,28.0,11.5,11.5,13.8079,108.1094,25740.0,0,9,2023,1,0,0,0,0,66033.0,66333.0,66499.66666666667,66033.0,67833.0,300.0
2023-09-28,66333.0,23.6,21.2,26.8,3.8,3.8,13.8079,108.1094,25740.0,0,9,2023,1,0,0,0,0,66333.0,66033.0,66233.0,66033.0,67833.0,0.0
2023-09-29,66400.0,23.8,20.8,28.5,13.2,13.2,13.8079,108.1094,25740.0,0,9,2023,1,0,0,0,0,66333.0,66333.0,66233.0,66033.0,67633.0,67.0
2023-10-02,66333.0,23.5,20.9,28.3,14.6,14.6,13.8079,108.1094,24840.0,1,10,2023,1,0,0,0,0,66400.0,66333.0,66355.33333333333,66033.0,67133.0,-67.0
2023-10-03,66333.0,23.2,20.5,27.9,20.3,20.3,13.8079,108.1094,24840.0,0,10,2023,1,0,0,0,0,66333.0,66400.0,66355.33333333333,66033.0,67133.0,0.0
2023-10-04,65133.0,23.8,21.2,28.9,11.3,11.3,13.8079,108.1094,24840.0,0,10,2023,1,0,0,0,0,66333.0,66333.0,66355.33333333333,66033.0,66400.0,-1200.0
2023-10-05,65133.0,23.8,20.8,28.6,12.5,12.5,13.8079,108.1094,24840.0,0,10,2023,1,0,0,0,0,65133.0,66333.0,65933.0,65133.0,66400.0,0.0
2023-10-06,64333.0,23.9,21.9,27.4,7.9,7.9,13.8079,108.1094,24840.0,0,10,2023,1,0,0,0,0,65133.0,65133.0,65533.0,65133.0,66400.0,-800.0
2023-10-09,64033.0,23.1,21.2,26.5,21.6,21.6,13.8079,108.1094,24840.0,0,10,2023,1,0,0,0,0,64333.0,65133.0,64866.333333333336,64333.0,66400.0,-300.0
2023-10-10,64033.0,23.4,20.2,28.4,5.8,5.8,13.8079,108.1094,24840.0,0,10,2023,1,0,0,0,0,64033.0,64333.0,64499.666666666664,64033.0,66400.0,0.0
2023-10-11,63733.0,23.7,20.1,28.4,9.6,9.6,13.8079,108.1094,23040.0,1,10,2023,1,0,0,0,0,64033.0,64033.0,64133.0,64033.0,66333.0,-300.0
2023-10-12,63733.0,23.5,20.4,28.7,9.0,9.0,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,63733.0,64033.0,63933.0,63733.0,66333.0,0.0
2023-10-13,63233.0,22.9,20.1,27.6,23.1,23.1,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,63733.0,63733.0,63833.0,63733.0,65133.0,-500.0
2023-10-16,63533.0,22.7,20.5,25.1,21.2,21.2,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,63233.0,63733.0,63566.333333333336,63233.0,65133.0,300.0
2023-10-17,63733.0,22.2,21.3,23.9,32.2,32.2,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,63533.0,63233.0,63499.666666666664,63233.0,64333.0,200.0
2023-10-18,63933.0,23.6,21.3,27.7,3.3,3.3,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,63733.0,63533.0,63499.666666666664,63233.0,64033.0,200.0
2023-10-19,56933.0,23.6,20.8,28.0,15.3,15.3,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,63933.0,63733.0,63733.0,63233.0,64033.0,-7000.0
2023-10-20,57933.0,23.8,20.4,29.1,1.1,1.1,13.8079,108.1094,23040.0,0,10,2023,1,0,0,0,0,56933.0,63933.0,61533.0,56933.0,63933.0,1000.0
2023-10-23,59567.0,22.6,19.5,28.0,26.3,26.3,13.8079,108.1094,23510.0,1,10,2023,1,0,0,0,0,57933.0,56933.0,59599.666666666664,56933.0,63933.0,1634.0
2023-10-24,60966.5,22.9,19.8,27.5,5.7,5.7,13.8079,108.1094,23510.0,0,10,2023,1,0,0,0,0,59567.0,57933.0,58144.333333333336,56933.0,63933.0,1399.5
2023-10-25,60766.5,22.8,19.8,27.0,2.1,2.1,13.8079,108.1094,23510.0,0,10,2023,1,0,0,0,0,60966.5,59567.0,59488.833333333336,56933.0,63933.0,-200.0
2023-10-26,60066.5,23.4,19.9,28.1,2.1,2.1,13.8079,108.1094,23510.0,0,10,2023,1,0,0,0,0,60766.5,60966.5,60433.333333333336,56933.0,63933.0,-700.0
2023-10-27,59666.5,23.9,19.5,28.2,1.2,1.2,13.8079,108.1094,23510.0,0,10,2023,1,0,0,0,0,60066.5,60766.5,60599.833333333336,56933.0,63933.0,-400.0
2023-10-30,59433.0,23.5,21.0,27.0,3.7,3.7,13.8079,108.1094,23510.0,0,10,2023,1,0,0,0,0,59666.5,60066.5,60166.5,56933.0,60966.5,-233.5
2023-10-31,58533.0,23.7,21.4,27.2,2.0,2.0,13.8079,108.1094,23510.0,0,10,2023,1,0,0,0,0,59433.0,59666.5,59722.0,57933.0,60966.5,-900.0
2023-11-01,59533.0,24.0,21.2,28.0,1.6,1.6,13.8079,108.1094,23920.0,1,11,2023,1,0,0,0,0,58533.0,59433.0,59210.833333333336,58533.0,60966.5,1000.0
2023-11-02,57633.0,23.2,20.3,27.0,7.5,7.5,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,59533.0,58533.0,59166.333333333336,58533.0,60966.5,-1900.0
2023-11-03,57733.0,23.7,19.9,28.9,1.5,1.5,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,57633.0,59533.0,58566.333333333336,57633.0,60766.5,100.0
2023-11-06,57933.0,23.7,19.4,29.0,0.1,0.1,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,57733.0,57633.0,58299.666666666664,57633.0,60066.5,200.0
2023-11-07,58333.0,23.3,21.0,28.1,9.9,9.9,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,57933.0,57733.0,57766.333333333336,57633.0,59666.5,400.0
2023-11-08,57233.0,23.5,19.3,28.6,3.3,3.3,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,58333.0,57933.0,57999.666666666664,57633.0,59533.0,-1100.0
2023-11-09,57833.0,24.2,20.5,29.0,0.1,0.1,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,57233.0,58333.0,57833.0,57233.0,59533.0,600.0
2023-11-10,58333.0,23.9,20.2,28.3,0.1,0.1,13.8079,108.1094,23920.0,0,11,2023,1,0,0,0,0,57833.0,57233.0,57799.666666666664,57233.0,59533.0,500.0
2023-11-13,58133.0,23.5,20.9,26.8,0.2,0.2,13.8079,108.1094,23530.0,1,11,2023,1,0,0,0,0,58333.0,57833.0,57799.666666666664,57233.0,58333.0,-200.0
2023-11-14,59133.0,24.0,22.0,27.2,0.5,0.5,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,58133.0,58333.0,58099.666666666664,57233.0,58333.0,1000.0
2023-11-15,58933.0,24.0,22.0,27.5,3.4,3.4,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,59133.0,58133.0,58533.0,57233.0,59133.0,-200.0
2023-11-16,59733.0,24.0,22.4,27.3,0.9,0.9,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,58933.0,59133.0,58733.0,57233.0,59133.0,800.0
2023-11-17,59933.0,22.4,18.6,25.8,0.0,0.0,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,59733.0,58933.0,59266.333333333336,57233.0,59733.0,200.0
2023-11-20,57433.0,21.3,16.6,26.8,0.0,0.0,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,59933.0,59733.0,59533.0,57833.0,59933.0,-2500.0
2023-11-21,57933.0,21.1,17.2,26.2,0.0,0.0,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,57433.0,59933.0,59033.0,57433.0,59933.0,500.0
2023-11-22,57433.0,21.7,17.0,26.8,0.2,0.2,13.8079,108.1094,23530.0,0,11,2023,1,0,0,0,0,57933.0,57433.0,58433.0,57433.0,59933.0,-500.0
2023-11-23,57633.0,22.4,18.4,27.4,0.0,0.0,13.8079,108.1094,23020.0,1,11,2023,1,0,0,0,0,57433.0,57933.0,57599.666666666664,57433.0,59933.0,200.0
2023-11-24,57433.0,21.9,19.2,25.8,0.0,0.0,13.8079,108.1094,23020.0,0,11,2023,1,0,0,0,0,57633.0,57433.0,57666.333333333336,57433.0,59933.0,-200.0
2023-11-27,58133.0,22.1,18.4,27.2,0.0,0.0,13.8079,108.1094,23020.0,0,11,2023,1,0,0,0,0,57433.0,57633.0,57499.666666666664,57433.0,59933.0,700.0
2023-11-28,58133.0,21.6,17.4,27.0,0.0,0.0,13.8079,108.1094,23020.0,0,11,2023,1,0,0,0,0,58133.0,57433.0,57733.0,57433.0,59933.0,0.0
2023-11-29,58633.0,23.6,19.5,28.6,0.0,0.0,13.8079,108.1094,23020.0,0,11,2023,1,0,0,0,0,58133.0,58133.0,57899.666666666664,57433.0,58133.0,500.0
2023-11-30,58600.0,23.9,20.6,29.1,1.7,1.7,13.8079,108.1094,22990.0,1,11,2023,1,0,0,0,0,58633.0,58133.0,58299.666666666664,57433.0,58633.0,-33.0
2023-12-01,59467.0,24.2,22.0,28.7,0.0,0.0,13.8079,108.1094,22990.0,0,12,2023,1,0,0,0,0,58600.0,58633.0,58455.333333333336,57433.0,58633.0,867.0
2023-12-04,59233.0,24.0,21.2,28.6,0.3,0.3,13.8079,108.1094,22990.0,0,12,2023,1,0,0,0,0,59467.0,58600.0,58900.0,57433.0,59467.0,-234.0
2023-12-05,59433.0,23.1,19.8,27.4,0.0,0.0,13.8079,108.1094,22990.0,0,12,2023,1,0,0,0,0,59233.0,59467.0,59100.0,57433.0,59467.0,200.0
2023-12-06,59833.0,22.9,17.9,29.0,0.0,0.0,13.8079,108.1094,22990.0,0,12,2023,1,0,0,0,0,59433.0,59233.0,59377.666666666664,58133.0,59467.0,400.0
2023-12-07,59733.0,22.1,17.6,27.4,0.1,0.1,13.8079,108.1094,22320.0,1,12,2023,1,0,0,0,0,59833.0,59433.0,59499.666666666664,58133.0,59833.0,-100.0
2023-12-08,60233.0,22.5,18.6,27.9,0.0,0.0,13.8079,108.1094,22320.0,0,12,2023,1,0,0,0,0,59733.0,59833.0,59666.333333333336,58600.0,59833.0,500.0
2023-12-11,60433.0,22.0,16.1,29.6,0.0,0.0,13.8079,108.1094,22320.0,0,12,2023,1,0,0,0,0,60233.0,59733.0,59933.0,58600.0,60233.0,200.0
2023-12-12,61466.0,22.3,15.9,29.1,0.0,0.0,13.8079,108.1094,22320.0,0,12,2023,1,0,0,0,0,60433.0,60233.0,60133.0,59233.0,60433.0,1033.0
2023-12-13,63633.0,22.2,17.8,27.2,0.0,0.0,13.8079,108.1094,22320.0,0,12,2023,1,0,0,0,0,61466.0,60433.0,60710.666666666664,59233.0,61466.0,2167.0
2023-12-14,64233.0,23.2,18.4,29.0,0.0,0.0,13.8079,108.1094,21400.0,1,12,2023,1,0,0,0,0,63633.0,61466.0,61844.0,59433.0,63633.0,600.0
2023-12-15,65633.0,23.5,19.2,29.8,0.0,0.0,13.8079,108.1094,21400.0,0,12,2023,1,0,0,0,0,64233.0,63633.0,63110.666666666664,59733.0,64233.0,1400.0
2023-12-18,67133.0,23.5,20.0,28.7,0.0,0.0,13.8079,108.1094,21400.0,0,12,2023,1,0,0,0,0,65633.0,64233.0,64499.666666666664,59733.0,65633.0,1500.0
2023-12-19,66533.0,23.4,19.3,29.0,0.0,0.0,13.8079,108.1094,21400.0,0,12,2023,1,0,0,0,0,67133.0,65633.0,65666.33333333333,60233.0,67133.0,-600.0
2023-12-20,68266.0,22.5,19.7,26.8,0.0,0.0,13.8079,108.1094,21400.0,0,12,2023,1,0,0,0,0,66533.0,67133.0,66433.0,60433.0,67133.0,1733.0
2023-12-25,67733.0,20.0,17.2,24.9,0.0,0.0,13.8079,108.1094,22140.0,0,12,2023,1,0,0,0,0,68266.0,66533.0,67310.66666666667,61466.0,68266.0,-533.0
2023-12-26,67733.0,21.2,17.4,27.4,0.0,0.0,13.8079,108.1094,22140.0,0,12,2023,1,0,0,0,0,67733.0,68266.0,67510.66666666667,63633.0,68266.0,0.0
2023-12-27,67733.0,22.0,17.0,27.2,0.0,0.0,13.8079,108.1094,22140.0,0,12,2023,1,0,0,0,0,67733.0,67733.0,67910.66666666667,64233.0,68266.0,0.0
2023-12-28,67933.0,22.9,19.4,27.4,1.4,1.4,13.8079,108.1094,22140.0,1,12,2023,1,0,0,0,0,67733.0,67733.0,67733.0,65633.0,68266.0,200.0
2023-12-29,69733.0,23.5,20.4,28.5,0.2,0.2,13.8079,108.1094,22140.0,0,12,2023,1,0,0,0,0,67933.0,67733.0,67799.66666666667,66533.0,68266.0,1800.0
2024-01-01,68233.0,22.3,17.1,27.9,0.0,0.0,13.8079,108.1094,22140.0,0,1,2024,1,0,0,0,0,69733.0,67933.0,68466.33333333333,66533.0,69733.0,-1500.0
2024-01-02,68133.0,22.3,17.6,28.7,0.0,0.0,13.8079,108.1094,22140.0,0,1,2024,1,0,0,0,0,68233.0,69733.0,68633.0,67733.0,69733.0,-100.0
2024-01-03,67933.0,21.5,17.9,27.8,0.0,0.0,13.8079,108.1094,22140.0,0,1,2024,1,0,0,0,0,68133.0,68233.0,68699.66666666667,67733.0,69733.0,-200.0
2024-01-04,67133.0,20.6,16.1,26.4,0.0,0.0,13.8079,108.1094,21910.0,1,1,2024,1,0,0,0,0,67933.0,68133.0,68099.66666666667,67733.0,69733.0,-800.0
2024-01-05,67533.0,20.0,14.5,26.3,0.0,0.0,13.8079,108.1094,21910.0,0,1,2024,1,0,0,0,0,67133.0,67933.0,67733.0,67133.0,69733.0,400.0
2024-01-08,67833.0,21.4,16.2,28.0,0.0,0.0,13.8079,108.1094,21910.0,0,1,2024,1,0,0,0,0,67533.0,67133.0,67533.0,67133.0,69733.0,300.0
2024-01-09,69333.0,21.5,15.4,28.8,0.0,0.0,13.8079,108.1094,21910.0,0,1,2024,1,0,0,0,0,67833.0,67533.0,67499.66666666667,67133.0,69733.0,1500.0
2024-01-10,70233.0,22.1,17.4,29.0,0.0,0.0,13.8079,108.1094,21910.0,0,1,2024,1,0,0,0,0,69333.0,67833.0,68233.0,67133.0,69333.0,900.0
2024-01-11,70533.0,21.7,18.5,26.5,0.0,0.0,13.8079,108.1094,21930.0,1,1,2024,1,0,0,0,0,70233.0,69333.0,69133.0,67133.0,70233.0,300.0
2024-01-12,70533.0,21.1,16.9,27.5,0.0,0.0,13.8079,108.1094,21930.0,0,1,2024,1,0,0,0,0,70533.0,70233.0,70033.0,67133.0,70533.0,0.0
2024-01-15,70533.0,20.9,15.8,27.4,0.0,0.0,13.8079,108.1094,21930.0,0,1,2024,1,0,0,0,0,70533.0,70533.0,70433.0,67133.0,70533.0,0.0
2024-01-16,71133.0,20.8,15.9,26.5,0.0,0.0,13.8079,108.1094,21930.0,0,1,2024,1,0,0,0,0,70533.0,70533.0,70533.0,67533.0,70533.0,600.0
2024-01-17,72633.0,21.1,17.0,27.1,0.0,0.0,13.8079,108.1094,21930.0,0,1,2024,1,0,0,0,0,71133.0,70533.0,70733.0,67833.0,71133.0,1500.0
2024-01-18,72233.0,21.7,15.9,29.2,0.0,0.0,13.8079,108.1094,22480.0,1,1,2024,1,0,0,0,0,72633.0,71133.0,71433.0,69333.0,72633.0,-400.0
2024-01-19,70833.0,21.8,16.5,28.7,0.0,0.0,13.8079,108.1094,22480.0,0,1,2024,1,0,0,0,0,72233.0,72633.0,71999.66666666667,70233.0,72633.0,-1400.0
2024-01-22,72233.0,21.4,15.5,28.1,0.0,0.0,13.8079,108.1094,22480.0,0,1,2024,1,0,0,0,0,70833.0,72233.0,71899.66666666667,70533.0,72633.0,1400.0
2024-01-23,74033.0,21.5,17.0,27.7,0.0,0.0,13.8079,108.1094,22480.0,0,1,2024,1,0,0,0,0,72233.0,70833.0,71766.33333333333,70533.0,72633.0,1800.0
2024-01-24,73433.0,20.8,18.6,25.1,0.0,0.0,13.8079,108.1094,22480.0,0,1,2024,1,0,0,0,0,74033.0,72233.0,72366.33333333333,70533.0,74033.0,-600.0
2024-01-25,74333.0,20.4,18.0,25.0,0.0,0.0,13.8079,108.1094,23400.0,1,1,2024,1,0,0,0,0,73433.0,74033.0,73233.0,70833.0,74033.0,900.0
2024-01-26,75333.0,20.6,17.6,26.1,0.0,0.0,13.8079,108.1094,23400.0,0,1,2024,1,0,0,0,0,74333.0,73433.0,73933.0,70833.0,74333.0,1000.0
2024-01-29,76533.0,20.8,16.6,26.2,0.0,0.0,13.8079,108.1094,23400.0,0,1,2024,1,0,0,0,0,75333.0,74333.0,74366.33333333333,70833.0,75333.0,1200.0
2024-01-30,77333.0,20.9,15.1,28.0,0.0,0.0,13.8079,108.1094,23400.0,0,1,2024,1,0,0,0,0,76533.0,75333.0,75399.66666666667,70833.0,76533.0,800.0
2024-01-31,78533.0,22.0,15.6,29.9,0.0,0.0,13.8079,108.1094,23400.0,0,1,2024,1,0,0,0,0,77333.0,76533.0,76399.66666666667,72233.0,77333.0,1200.0
2024-02-01,78433.0,22.6,16.4,30.4,0.0,0.0,13.8079,108.1094,24160.0,1,2,2024,1,0,0,0,0,78533.0,77333.0,77466.33333333333,73433.0,78533.0,-100.0
2024-02-02,78433.0,23.2,17.0,30.8,0.1,0.1,13.8079,108.1094,24160.0,0,2,2024,1,0,0,0,0,78433.0,78533.0,78099.66666666667,73433.0,78533.0,0.0
2024-02-05,78233.0,24.5,18.6,32.0,0.0,0.0,13.8079,108.1094,24160.0,0,2,2024,1,0,0,0,0,78433.0,78433.0,78466.33333333333,74333.0,78533.0,-200.0
2024-02-06,78133.0,24.1,17.6,32.0,0.0,0.0,13.8079,108.1094,24160.0,0,2,2024,1,0,0,0,0,78233.0,78433.0,78366.33333333333,75333.0,78533.0,-100.0
2024-02-07,78233.0,24.7,17.9,31.1,0.8,0.8,13.8079,108.1094,24160.0,0,2,2024,1,0,0,0,0,78133.0,78233.0,78266.33333333333,76533.0,78533.0,100.0
2024-02-08,78833.0,24.3,19.5,30.4,0.8,0.8,13.8079,108.1094,23260.0,1,2,2024,1,0,0,0,0,78233.0,78133.0,78199.66666666667,77333.0,78533.0,600.0
2024-02-09,78833.0,23.0,19.0,29.0,0.2,0.2,13.8079,108.1094,23260.0,0,2,2024,1,0,0,0,0,78833.0,78233.0,78399.66666666667,78133.0,78833.0,0.0
2024-02-12,79533.0,21.0,16.8,27.0,0.0,0.0,13.8079,108.1094,23260.0,0,2,2024,1,0,0,0,0,78833.0,78833.0,78633.0,78133.0,78833.0,700.0
2024-02-13,79333.0,20.9,14.9,27.5,0.0,0.0,13.8079,108.1094,23260.0,0,2,2024,1,0,0,0,0,79533.0,78833.0,79066.33333333333,78133.0,79533.0,-200.0
2024-02-14,78433.0,22.3,17.0,28.8,0.0,0.0,13.8079,108.1094,23260.0,0,2,2024,1,0,0,0,0,79333.0,79533.0,79233.0,78133.0,79533.0,-900.0
2024-02-15,77633.0,23.0,17.3,30.2,0.0,0.0,13.8079,108.1094,23910.0,1,2,2024,1,0,0,0,0,78433.0,79333.0,79099.66666666667,78133.0,79533.0,-800.0
2024-02-16,78833.0,22.4,17.6,29.0,0.0,0.0,13.8079,108.1094,23910.0,0,2,2024,1,0,0,0,0,77633.0,78433.0,78466.33333333333,77633.0,79533.0,1200.0
2024-02-19,80033.0,25.0,17.4,32.8,0.0,0.0,13.8079,108.1094,23910.0,0,2,2024,1,0,0,0,0,78833.0,77633.0,78299.66666666667,77633.0,79533.0,1200.0
2024-02-20,81833.0,25.4,18.5,32.3,0.0,0.0,13.8079,108.1094,23910.0,0,2,2024,1,0,0,0,0,80033.0,78833.0,78833.0,77633.0,80033.0,1800.0
2024-02-21,81433.0,25.7,20.2,32.2,0.0,0.0,13.8079,108.1094,23910.0,0,2,2024,1,0,0,0,0,81833.0,80033.0,80233.0,77633.0,81833.0,-400.0
2024-02-22,82233.0,25.8,19.0,33.5,0.0,0.0,13.8079,108.1094,24060.0,1,2,2024,1,0,0,0,0,81433.0,81833.0,81099.66666666667,77633.0,81833.0,800.0
2024-02-23,82233.0,24.5,18.0,32.7,0.0,0.0,13.8079,108.1094,24060.0,0,2,2024,1,0,0,0,0,82233.0,81433.0,81833.0,77633.0,82233.0,0.0
2024-02-26,81933.0,22.7,15.9,29.6,0.0,0.0,13.8079,108.1094,24060.0,0,2,2024,1,0,0,0,0,82233.0,82233.0,81966.33333333333,77633.0,82233.0,-300.0
2024-02-27,82033.0,23.9,20.1,29.9,0.7,0.7,13.8079,108.1094,24060.0,0,2,2024,1,0,0,0,0,81933.0,82233.0,82133.0,78833.0,82233.0,100.0
2024-02-28,83333.0,23.0,17.4,29.6,0.0,0.0,13.8079,108.1094,24060.0,0,2,2024,1,0,0,0,0,82033.0,81933.0,82066.33333333333,80033.0,82233.0,1300.0
2024-02-29,83133.0,23.6,18.5,30.9,0.0,0.0,13.8079,108.1094,23920.0,1,2,2024,1,0,0,0,0,83333.0,82033.0,82433.0,81433.0,83333.0,-200.0
2024-03-01,84233.0,23.5,18.1,30.7,0.0,0.0,13.8079,108.1094,23920.0,0,3,2024,1,0,0,0,0,83133.0,83333.0,82833.0,81433.0,83333.0,1100.0
2024-03-04,85633.0,25.0,16.9,34.0,0.0,0.0,13.8079,108.1094,23920.0,0,3,2024,1,0,0,0,0,84233.0,83133.0,83566.33333333333,81933.0,84233.0,1400.0
2024-03-05,86733.0,27.5,20.3,34.5,0.0,0.0,13.8079,108.1094,23920.0,0,3,2024,1,0,0,0,0,85633.0,84233.0,84333.0,81933.0,85633.0,1100.0
2024-03-06,86533.0,28.6,22.2,35.2,0.0,0.0,13.8079,108.1094,23920.0,0,3,2024,1,0,0,0,0,86733.0,85633.0,85533.0,81933.0,86733.0,-200.0
2024-03-07,88333.0,26.9,21.1,34.8,0.0,0.0,13.8079,108.1094,23550.0,1,3,2024,1,0,0,0,0,86533.0,86733.0,86299.66666666667,82033.0,86733.0,1800.0
2024-03-08,91333.0,24.2,19.5,31.6,0.0,0.0,13.8079,108.1094,23550.0,0,3,2024,1,0,0,0,0,88333.0,86533.0,87199.66666666667,83133.0,88333.0,3000.0
2024-03-11,90533.0,24.5,19.1,32.1,0.0,0.0,13.8079,108.1094,23550.0,0,3,2024,1,0,0,0,0,91333.0,88333.0,88733.0,83133.0,91333.0,-800.0
2024-03-12,90833.0,24.3,18.9,31.5,0.0,0.0,13.8079,108.1094,23550.0,0,3,2024,1,0,0,0,0,90533.0,91333.0,90066.33333333333,84233.0,91333.0,300.0
2024-03-13,91333.0,24.6,18.3,32.8,0.0,0.0,13.8079,108.1094,23550.0,0,3,2024,1,0,0,0,0,90833.0,90533.0,90899.66666666667,85633.0,91333.0,500.0
2024-03-14,90733.0,25.2,18.5,32.6,0.1,0.1,13.8079,108.1094,23540.0,1,3,2024,1,0,0,0,0,91333.0,90833.0,90899.66666666667,86533.0,91333.0,-600.0
2024-03-15,91333.0,25.0,17.7,34.0,0.0,0.0,13.8079,108.1094,23540.0,0,3,2024,1,0,0,0,0,90733.0,91333.0,90966.33333333333,86533.0,91333.0,600.0
2024-03-18,94633.0,25.8,18.6,34.3,0.0,0.0,13.8079,108.1094,23540.0,0,3,2024,1,0,0,0,0,91333.0,90733.0,91133.0,88333.0,91333.0,3300.0
2024-03-19,93150.0,24.5,18.8,31.8,0.0,0.0,13.8079,108.1094,23540.0,0,3,2024,1,0,0,0,0,94633.0,91333.0,92233.0,90533.0,94633.0,-1483.0
2024-03-20,93750.0,24.3,20.5,30.3,0.3,0.3,13.8079,108.1094,23540.0,0,3,2024,1,0,0,0,0,93150.0,94633.0,93038.66666666667,90533.0,94633.0,600.0
2024-03-21,94650.0,23.9,20.0,30.0,1.8,1.8,13.8079,108.1094,24280.0,1,3,2024,1,0,0,0,0,93750.0,93150.0,93844.33333333333,90733.0,94633.0,900.0
2024-03-22,94150.0,25.0,18.6,32.9,0.0,0.0,13.8079,108.1094,24280.0,0,3,2024,1,0,0,0,0,94650.0,93750.0,93850.0,90733.0,94650.0,-500.0
2024-03-25,94733.0,26.5,20.6,33.5,0.2,0.2,13.8079,108.1094,24280.0,0,3,2024,1,0,0,0,0,94150.0,94650.0,94183.33333333333,90733.0,94650.0,583.0
2024-03-26,96233.0,25.7,19.2,33.5,0.0,0.0,13.8079,108.1094,24280.0,0,3,2024,1,0,0,0,0,94733.0,94150.0,94511.0,91333.0,94733.0,1500.0
2024-03-27,97433.0,26.0,20.6,33.3,0.4,0.4,13.8079,108.1094,24280.0,0,3,2024,1,0,0,0,0,96233.0,94733.0,95038.66666666667,93150.0,96233.0,1200.0
