ngay,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,thi_truong,lat,lon,coord_source
2021-11-01,21.5,19.0,26.2,1.7,1.7,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-02,21.4,18.6,26.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-03,21.3,18.6,25.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-04,21.4,18.1,26.4,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-05,21.5,18.7,25.9,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-06,21.7,17.8,26.7,3.0,3.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-07,21.1,18.1,26.2,2.6,2.6,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-08,21.6,19.4,26.3,3.9,3.9,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-09,20.6,19.2,22.7,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-10,19.8,19.0,21.2,2.0,2.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-11,19.8,18.8,21.5,8.1,8.1,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-12,19.7,18.5,22.5,8.6,8.6,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-13,21.0,19.1,25.9,2.1,2.1,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-14,20.2,19.1,23.4,10.6,10.6,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-15,20.8,18.9,25.2,2.5,2.5,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-16,21.0,19.4,24.3,1.4,1.4,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-17,21.2,19.6,25.0,3.7,3.7,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-18,21.0,19.2,25.0,1.7,1.7,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-19,21.2,18.8,25.6,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-20,20.8,17.9,25.1,3.0,3.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-21,21.2,18.9,26.0,3.9,3.9,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-22,20.8,19.1,24.5,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-23,20.2,18.7,23.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-24,20.4,18.5,23.9,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-25,19.0,17.6,20.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-26,19.1,16.9,21.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-27,18.3,17.1,19.2,15.7,15.7,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-28,19.7,18.8,21.0,9.4,9.4,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-29,19.6,19.1,20.5,24.7,24.7,Đắk Nông,12.2646,107.6098,manual_fallback
2021-11-30,19.6,17.6,22.2,7.1,7.1,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-01,18.0,16.4,21.4,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-02,17.6,15.4,21.3,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-03,16.7,14.1,20.8,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-04,15.9,12.8,20.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-05,18.0,15.1,21.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-06,18.2,16.0,21.6,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-07,17.4,15.2,21.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-08,18.6,14.9,22.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-09,19.1,16.9,22.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-10,17.9,15.1,22.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-11,18.3,14.9,22.5,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-12,19.0,16.5,23.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-13,18.2,15.7,22.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-14,18.6,16.7,21.8,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-15,19.5,17.2,23.0,0.2,0.2,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-16,20.8,17.6,26.3,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-17,19.9,16.6,24.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-18,18.9,16.9,22.1,0.6,0.6,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-19,17.9,16.6,20.1,0.3,0.3,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-20,20.1,15.4,26.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-21,21.3,17.1,27.4,0.7,0.7,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-22,20.2,17.4,24.2,2.8,2.8,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-23,19.9,17.0,26.0,13.2,13.2,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-24,20.0,16.6,24.9,0.4,0.4,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-25,19.8,16.2,24.8,0.2,0.2,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-26,20.0,17.6,24.5,0.2,0.2,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-27,20.0,17.9,24.5,3.4,3.4,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-28,19.5,18.0,22.5,1.9,1.9,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-29,19.0,17.4,22.6,2.3,2.3,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-30,18.5,16.5,22.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2021-12-31,17.8,15.4,21.8,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-01,18.3,15.8,22.5,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-02,18.5,16.4,22.6,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-03,18.3,16.5,21.8,0.3,0.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-04,19.1,16.0,24.1,0.9,0.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-05,20.0,16.9,25.0,1.1,1.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-06,19.6,16.8,24.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-07,19.2,16.1,24.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-08,19.5,15.3,25.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-09,19.9,16.4,24.2,0.7,0.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-10,20.1,17.2,25.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-11,19.0,15.7,24.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-12,18.6,15.2,24.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-13,17.9,14.4,22.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-14,17.7,14.1,23.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-15,18.3,14.1,24.7,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-16,18.8,13.1,25.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-17,19.6,15.9,25.6,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-18,18.8,15.2,24.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-19,18.2,15.3,22.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-20,18.5,14.6,25.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-21,19.5,15.2,26.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-22,20.4,14.7,26.6,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-23,21.0,15.4,26.8,0.4,0.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-24,21.5,17.1,26.4,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-25,20.7,15.9,26.1,0.3,0.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-26,20.6,16.4,26.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-27,20.1,16.0,26.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-28,20.7,15.9,27.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-29,21.7,14.9,28.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-30,21.0,17.7,26.0,2.3,2.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-01-31,21.0,16.4,26.8,1.2,1.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-01,21.3,17.6,28.0,0.4,0.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-02,21.1,16.0,28.4,0.7,0.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-03,21.1,16.5,27.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-04,19.7,17.0,24.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-05,19.1,16.5,24.0,0.2,0.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-06,18.8,16.1,22.5,0.2,0.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-07,21.2,17.4,28.3,0.2,0.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-08,21.8,16.4,28.0,0.5,0.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-09,21.4,17.0,27.1,1.3,1.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-10,21.2,17.6,26.6,2.6,2.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-11,21.1,17.0,27.3,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-12,21.0,17.5,27.4,2.1,2.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-13,20.9,17.8,28.1,9.3,9.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-14,20.7,18.0,26.5,2.6,2.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-15,20.2,17.5,26.5,1.7,1.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-16,21.2,17.9,28.0,2.6,2.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-17,22.1,16.9,27.5,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-18,21.8,17.3,27.8,9.4,9.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-19,21.2,18.0,26.1,0.8,0.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-20,21.2,18.1,25.8,2.2,2.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-21,19.8,16.0,25.1,2.0,2.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-22,19.7,14.8,25.7,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-23,18.2,14.9,24.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-24,17.1,14.1,22.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-25,17.5,14.8,21.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-26,19.1,16.3,23.4,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-27,19.8,16.9,25.0,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-02-28,21.0,16.0,27.5,0.3,0.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-01,21.8,16.6,27.2,1.2,1.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-02,21.1,16.5,27.2,1.5,1.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-03,21.7,17.0,28.8,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-04,22.7,16.4,30.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-05,22.8,17.8,29.2,0.4,0.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-06,23.2,17.8,29.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-07,22.6,17.9,29.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-08,20.7,16.5,27.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-09,20.8,15.4,27.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-10,20.9,16.4,27.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-11,21.1,16.3,27.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-12,21.6,15.9,28.6,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-13,22.6,18.2,31.0,1.3,1.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-14,23.5,18.1,29.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-15,23.3,17.3,30.0,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-16,23.1,16.9,29.5,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-17,23.1,18.0,30.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-18,22.4,17.7,29.5,6.3,6.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-19,22.3,18.2,31.6,12.3,12.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-20,21.9,18.0,29.5,8.9,8.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-21,21.8,18.4,28.7,12.5,12.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-22,21.8,18.5,28.0,6.8,6.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-23,21.7,17.1,29.0,12.4,12.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-24,22.5,18.4,28.5,1.5,1.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-25,22.7,18.5,28.9,1.2,1.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-26,23.3,18.5,28.2,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-27,22.9,19.2,29.2,15.7,15.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-28,22.9,19.3,28.1,0.7,0.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-29,21.8,17.9,27.9,0.7,0.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-30,21.3,18.4,26.9,5.1,5.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-03-31,20.8,19.0,24.1,2.6,2.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-01,20.9,19.0,26.6,9.4,9.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-02,20.9,17.9,27.0,12.5,12.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-03,18.8,16.6,22.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-04,19.6,16.9,23.1,0.1,0.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-05,19.9,17.8,22.8,0.4,0.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-06,20.8,18.2,25.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-07,20.1,17.1,24.9,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-08,20.0,15.9,25.6,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-09,21.0,15.6,27.2,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-10,21.6,17.1,27.0,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-11,22.0,17.2,28.4,1.0,1.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-12,21.9,17.9,27.0,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-13,22.9,19.1,29.0,2.0,2.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-14,22.2,18.8,28.4,11.3,11.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-15,22.0,18.4,27.6,8.3,8.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-16,21.4,19.0,26.9,18.5,18.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-17,22.0,18.2,27.3,2.2,2.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-18,21.7,17.6,27.1,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-19,21.7,17.9,27.5,1.5,1.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-20,21.2,18.2,27.2,9.8,9.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-21,21.9,18.5,28.0,8.6,8.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-22,22.9,19.0,28.7,0.6,0.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-23,22.6,18.8,28.9,6.3,6.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-24,22.3,18.9,28.5,8.6,8.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-25,23.0,19.0,29.7,2.3,2.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-26,22.6,19.5,27.5,3.3,3.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-27,23.9,19.6,29.1,0.6,0.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-28,24.2,19.5,31.0,0.5,0.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-29,20.8,19.5,22.9,13.9,13.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-04-30,21.3,18.6,27.6,11.7,11.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-01,21.7,19.8,25.9,2.4,2.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-02,22.0,19.3,27.5,17.7,17.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-03,21.3,18.6,26.0,9.1,9.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-04,21.4,18.6,26.9,12.3,12.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-05,21.7,19.1,27.9,16.0,16.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-06,22.1,19.4,28.3,6.8,6.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-07,22.0,17.8,28.2,3.0,3.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-08,21.9,18.5,28.2,9.5,9.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-09,22.9,19.2,29.4,2.2,2.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-10,23.1,19.5,29.0,1.5,1.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-11,23.1,20.1,28.8,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-12,22.5,20.4,27.1,1.8,1.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-13,23.1,19.6,28.8,0.5,0.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-14,23.0,20.4,28.5,5.2,5.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-15,23.3,19.9,29.1,8.1,8.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-16,21.6,19.5,25.8,8.8,8.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-17,21.6,19.3,27.5,10.3,10.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-18,21.8,18.9,26.8,12.3,12.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-19,21.2,19.6,24.2,11.3,11.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-20,21.8,19.7,26.5,14.7,14.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-21,22.3,19.5,26.9,4.9,4.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-22,21.8,20.0,26.1,13.0,13.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-23,20.7,20.0,22.2,7.1,7.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-24,22.9,20.5,27.5,1.3,1.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-25,22.4,19.8,26.2,2.2,2.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-26,21.2,19.5,24.5,14.4,14.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-27,21.7,19.5,25.2,7.6,7.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-28,20.7,19.2,23.6,28.5,28.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-29,21.3,19.5,25.0,19.9,19.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-30,22.5,20.5,27.6,6.1,6.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-05-31,23.3,19.9,28.2,11.7,11.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-01,22.0,19.8,27.9,6.3,6.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-02,22.0,19.9,26.5,16.6,16.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-03,21.7,19.2,27.6,0.5,0.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-04,21.8,19.4,26.4,2.4,2.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-05,22.5,18.0,27.8,0.0,0.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-06,22.5,19.2,26.5,1.1,1.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-07,22.1,18.3,27.2,4.0,4.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-08,22.3,19.3,27.1,1.9,1.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-09,22.8,18.5,29.5,5.0,5.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-10,21.9,18.5,27.8,12.2,12.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-11,22.3,18.2,28.2,10.0,10.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-12,22.0,17.5,27.5,10.8,10.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-13,22.8,19.2,28.1,0.6,0.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-14,22.9,19.5,27.5,1.9,1.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-15,22.6,20.0,27.7,4.2,4.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-16,22.2,18.8,26.6,2.5,2.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-17,22.2,18.2,28.0,8.0,8.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-18,22.2,19.5,27.5,13.5,13.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-19,22.4,19.8,27.1,3.0,3.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-20,22.4,19.0,28.7,0.6,0.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-21,22.5,19.2,27.6,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-22,21.7,19.1,26.6,9.4,9.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-23,21.5,17.8,27.5,6.5,6.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-24,21.5,18.8,27.2,9.7,9.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-25,22.1,19.0,28.5,9.0,9.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-26,22.2,19.0,29.0,13.8,13.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-27,22.7,19.4,28.8,4.8,4.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-28,22.3,19.4,27.3,4.1,4.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-29,22.6,19.9,27.9,5.4,5.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-06-30,21.7,19.6,26.2,7.0,7.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-01,21.7,20.0,25.0,3.3,3.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-02,21.4,20.3,24.4,8.2,8.2,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-03,22.1,20.2,26.1,3.5,3.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-04,22.4,20.4,26.2,3.1,3.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-05,22.2,20.0,26.8,1.8,1.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-06,22.6,20.1,28.4,1.6,1.6,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-07,22.5,19.8,27.6,3.4,3.4,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-08,21.9,19.8,26.9,15.8,15.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-09,20.8,19.2,24.8,16.0,16.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-10,20.3,18.9,22.5,18.9,18.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-11,20.6,19.6,22.5,10.7,10.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-12,21.1,19.4,24.5,22.1,22.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-13,21.4,19.0,25.2,3.5,3.5,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-14,21.8,19.8,25.2,4.8,4.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-15,22.3,20.1,26.3,1.8,1.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-16,22.3,20.2,27.0,11.9,11.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-17,22.1,20.2,25.1,2.0,2.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-18,22.2,19.4,26.5,8.7,8.7,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-19,21.6,19.1,27.2,12.1,12.1,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-20,21.5,20.0,26.5,18.9,18.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-21,21.0,18.9,24.9,6.3,6.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-22,22.3,18.4,28.4,9.9,9.9,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-23,22.1,18.2,27.1,12.3,12.3,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-24,22.3,17.5,28.6,4.8,4.8,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-25,22.4,17.9,27.3,3.0,3.0,Đắk Nông,12.2646,107.6098,manual_fallback
2022-07-26,21.9,18.5,26.8,14.8,14.8,Đắk Nông,12.2646,107.6098,manual_fallback
