effective_date,source_url,price_image_url,ron95_vung1
2/26/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-26-02-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/cdb10d4d0298491989d376599271ad77/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB.jpg,20 150
3/5/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-05-03-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/93ee0f0e6b0c43c895ee1f8318b667e5/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB.jpg,22 340
3/7/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-07-3-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/2cbd9986e64d4b099dfd4ed12e1d1bd8/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB%201.jpg,27 040
3/10/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-23-gio-45-phut-ngay-10-3-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/613b559999f54744a5e718ed94a9f7e2/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB.JPG,29 120
3/11/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-22-gio-00-phut-ngay-11-3-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/983102978ff14812a5429c0b44feae99/gi%C3%A1banle.JPG,25 240
3/12/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-22-gio-00-phut-ngay-12-3-2026.html,https://files.petrolimex.com.vn/images/6783dc1271ff449e95b74a9520964169/82310111be5d49c69c91637e0232e6b1/giabanle.JPG.webp,25 570
3/19/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-23-gio-00-phut-ngay-19-3-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/5bc6cebdbee1429aa947db9b285fca90/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB.JPG,30 690
3/24/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-23-gio-00-phut-ngay-24-3-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/b90dbb3326f04971aef0fe425bec9b95/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB%202.JPG,33 840
3/25/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-14-gio-00-phut-ngay-25-3-2026.html,https://files.petrolimex.com.vn/images/6783dc1271ff449e95b74a9520964169/0824cb69ad9a40719c5834c699d5dadf/Giabanle25032026.png.webp,29 950
3/26/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-24-gio-00-phut-ngay-26-3-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/f8d4d4bfa13246aa837a34857974e467/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB.JPG,24 330
4/2/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-23-gio-30-phut-ngay-02-4-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/c46e4e58a4104a44969b5d9356cc7162/gi%C3%A1banle.JPG,25 150
4/3/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-23-gio-45-phut-ngay-03-4-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/c711f0d792944ca4bfd89044c3855c1c/giabanle.JPG,26 970
4/8/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-30-phut-ngay-08-4-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/36e7d60827dd43fea37a6d4657f6b753/gi%C3%A1%20b%C3%A1n%20l%E1%BA%BB.jpg,26 530
4/9/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-30-phut-ngay-09-4-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/e049b99e06cd4a819850006e1884e631/2446767464496163978.jpg,23 540
4/16/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-00-gio-00-phut-ngay-16-4-2026.html,https://files.petrolimex.com.vn/images/6783dc1271ff449e95b74a9520964169/6844d5a01cec4d55ae85ef8bd9f1536c/2026-04-16%20004801.png.webp,23 760
4/21/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-16-gio-00-phut-ngay-21-4-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/a7cd48e585b2420cb8241d97cae9e065/giabanle.jpg,23 040
4/23/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-23-4-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/e615b917e4bb4a4a92ee14d12aa6024b/giabanle.jpg,22 880
4/29/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-29-4-2026.html,https://files.petrolimex.com.vn/images/6783dc1271ff449e95b74a9520964169/ef29d723bfcd4c99809e7383b7220d1f/Screenshot%202026-04-29%20145715.png.webp,23 750
5/7/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-07-5-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/314c0d39f31846eabca99f9ba1019543/giabanle.jpg,24 350
5/14/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-14-5-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/bd78dd7d8a094e9c9f0976cabbe4f17d/giaban.jpg,24 070
5/21/2026,https://www.petrolimex.com.vn/ndi/thong-cao-bao-chi/petrolimex-dieu-chinh-gia-xang-dau-tu-15-gio-00-phut-ngay-21-5-2026.html,https://files.petrolimex.com.vn/jpgs/6783dc1271ff449e95b74a9520964169/e8b2e7c3283340d8ba8c12c6c5fc31e3/giabanle.jpg,25 540
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
